"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","2020",8089.668,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","2020",8110.457,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","2020",7605.95,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","2020",8442.148,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","2020",5602.508,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","2020",17550.681,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_TOTAL","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_2","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_5","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_8","2020",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2019",15799.338,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2019",25647.399,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2019",12961.799,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2019",8019.796,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2019",15099.014,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2019",17017.66,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2019",28577.32,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2019",13708.426,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2019",9816.682,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2019",16331.409,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2019",12150.884,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2019",19717.14,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2019",9104.478,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2019",5091.326,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2019",12457.844,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2019",42645.389,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L3-4","2019",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2019",7481.499,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2019",15799.338,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2019",35152.618,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2019",26876.642,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2019",21052.715,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2019",19391.143,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2019",11189.444,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2019",11047.014,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2019",11812.734,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2019",12571.971,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2019",8019.796,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2019",15099.014,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","2019",17017.66,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","2019",35093.883,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","2019",28981.632,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","2019",24857.717,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","2019",19881.554,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","2019",12475.818,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","2019",12100.304,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","2019",12762.924,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","2019",12752.439,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","2019",9816.682,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","2019",16331.409,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","2019",12150.884,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","2019",35453.694,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","2019",22661.447,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","2019",15110.233,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","2019",17610.808,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","2019",7106.933,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","2019",6336.508,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","2019",5876.153,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","2019",8179.966,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","2019",5091.326,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","2019",12457.844,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_TOTAL","2019",42645.389,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_2","2019",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_3","2019",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_4","2019",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_5","2019",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_7","2019",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2018",15678.987,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2018",25365.974,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2018",12432.951,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2018",7900.398,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2018",7348.369,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2018",16813.444,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2018",28259.084,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2018",13100.092,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2018",9503.465,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2018",11225.734,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2018",11861.509,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2018",18824.344,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2018",8478.84,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2018",4981.344,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2018",2020.548,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_TOTAL","2018",6640.731,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L3-4","2018",9563.854,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_SKILL_L2","2018",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2018",15678.987,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2018",32459.878,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2018",27934.119,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2018",20741.752,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2018",18645.79,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2018",10754.934,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2018",9756.504,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2018",11409.176,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2018",11898.395,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2018",7900.398,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2018",7348.369,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","2018",16813.444,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","2018",32828.647,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","2018",30556.224,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","2018",23909.426,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","2018",19111.023,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","2018",12117.774,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","2018",10858.771,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","2018",12052.643,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","2018",12028.63,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","2018",9503.465,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","2018",11225.734,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","2018",11861.509,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","2018",29998.65,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","2018",21868.097,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","2018",15444.768,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","2018",16623.306,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","2018",6338.182,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","2018",5445.04,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","2018",6115.997,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","2018",8033.79,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","2018",4981.344,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","2018",2020.548,,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_TOTAL","2018",6640.731,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_2","2018",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_3","2018",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_5","2018",,"U",,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_OCU_NB","SEX_O","OCU_ISCO88_7","2018",,"U",,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2012",11910.637,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_0","2012",11910.637,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","2012",12562.921,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_0","2012",12562.921,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","2012",9220.648,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_0","2012",9220.648,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2010",9585.423,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2010",16337.877,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2010",7502.89,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2010",4543.038,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2010",4471.837,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2010",10027.428,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2010",18320.461,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2010",7604.559,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2010",5213.991,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2010",6175.349,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2010",7604.418,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2010",11063.054,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2010",6646.875,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2010",2779.501,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2010",2876.033,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","2010",9585.423,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","2010",26033.92,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","2010",17720.597,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","2010",12498.869,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","2010",11641.994,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","2010",6523.293,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","2010",4530.282,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","2010",6191.373,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","2010",6891.367,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","2010",4543.038,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","2010",4471.837,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","2010",10027.428,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","2010",25909.041,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","2010",19289.288,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","2010",14467.612,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","2010",11780.352,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","2010",6700.221,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","2010",4888.241,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","2010",6442.096,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","2010",6920.496,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","2010",5213.991,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","2010",6175.349,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","2010",7604.418,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","2010",27714.365,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","2010",13468.423,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","2010",8578.297,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","2010",10919.126,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","2010",5526.344,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","2010",2491.453,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","2010",3323.326,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","2010",5916.883,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","2010",2779.501,,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","2010",2876.033,,,"T30:121","R1:3513"
